circlename,regionname,divisionname,officename,pincode,officetype,delivery,district,statename,latitude,longitude
0,8,31,409,522529,0,0,10,0,2824,7760
0,8,31,5720,522529,0,0,10,0,2811,7575
0,8,31,7171,522529,0,0,10,0,2908,7494
0,8,31,14596,522529,0,0,10,0,2897,7544
0,8,31,1845,522603,0,0,40,0,2968,7055
0,8,31,14222,522603,0,0,40,0,2654,6800
0,8,31,5406,522603,0,0,40,0,2610,6867
0,8,31,285,522617,0,0,40,0,2624,6539
0,8,31,6412,522617,0,0,40,0,2652,6528
0,8,31,13345,522617,0,0,40,0,2606,6627
0,8,31,61,522617,0,0,40,0,2617,6548
0,8,31,5660,522549,0,0,40,0,2675,7334
0,8,31,8576,522549,0,0,10,0,2814,7521
0,8,31,11887,522549,0,0,40,0,2758,7589
0,8,31,6733,522646,0,0,40,0,2584,6233
0,8,31,8083,522646,0,0,40,0,2496,6407
0,8,31,4435,522646,0,0,40,0,2449,6438
0,8,31,4679,522646,0,0,40,0,2615,6284
0,8,31,5001,522647,0,0,40,0,2560,4255
0,8,31,5081,522647,0,0,40,0,2394,6117
0,8,31,8815,522647,0,0,40,0,2450,5645
0,8,31,9407,522647,0,0,40,0,3529,4137
0,8,31,14320,522647,0,0,40,0,2535,6151
0,8,31,8792,522409,0,0,40,0,3774,7284
0,8,31,1460,522411,0,0,40,0,3793,6751
0,8,31,10485,522411,0,0,40,0,3528,7087
0,8,31,14104,522411,0,0,40,0,3817,7111
0,8,31,2134,522415,0,0,40,0,3346,5656
0,8,31,495,522410,0,0,40,0,3524,7303
0,8,31,976,522410,0,0,40,0,3369,7514
0,8,31,4202,522410,0,0,40,0,3616,7460
0,8,31,10175,522410,0,0,40,0,3669,7317
0,8,31,12700,522410,0,0,40,0,3374,7346
0,8,31,9668,522410,0,0,40,0,3736,7551
0,8,31,2112,522435,0,0,40,0,3850,6385
0,8,31,6738,522426,0,0,40,0,3261,4823
0,8,31,6817,522426,0,0,40,0,3512,4699
0,8,31,7814,522426,0,0,40,0,3064,4840
0,8,31,7012,522408,0,0,40,0,2836,7291
0,8,31,9765,522408,0,0,40,0,2883,7380
0,8,31,7470,522408,0,0,40,0,2967,7357
0,8,31,7322,522436,0,0,40,0,3479,7816
0,8,31,12723,522436,0,0,40,0,3552,7732
0,8,31,1161,522402,0,0,40,0,3544,7603
0,8,31,4653,522402,0,0,40,0,3387,7654
0,8,31,10146,522402,0,0,40,0,3129,7666
0,8,31,6711,522413,0,0,40,0,3397,6594
0,8,31,9840,522413,0,0,40,0,3205,6255
0,8,31,875,522413,0,0,40,0,3123,6937
0,8,31,11732,522413,0,0,40,0,3594,6685
0,8,31,3661,522412,0,0,40,0,3084,7081
0,8,31,8333,522412,0,0,40,0,3187,7226
0,8,31,13229,522412,0,0,40,0,3017,7198
0,8,31,4143,522613,0,0,40,0,2889,4527
0,8,31,12988,522439,0,0,40,0,2576,5832
0,8,32,8269,524203,0,0,46,0,737,7152
0,8,32,566,524203,0,0,46,0,1283,7209
0,8,32,13094,524203,0,0,46,0,1314,7218
0,8,32,12681,524203,0,0,46,0,1282,7028
0,8,32,6833,524142,0,0,46,0,4948,9734
0,8,32,9988,524142,0,0,46,0,2569,8607
0,8,32,3716,524221,0,0,46,0,1389,5186
0,8,32,4846,524221,0,0,46,0,1403,5331
0,8,32,2120,524240,0,0,46,0,386,6193
0,8,32,12586,524240,0,0,46,0,999,6728
0,8,32,14108,524152,0,0,46,0,1362,6966
0,8,32,325,524152,0,0,46,0,1174,7097
0,8,32,6747,524152,0,0,46,0,684,6900
0,8,32,13400,524152,0,0,46,0,823,5446
0,8,32,12309,524222,0,0,46,0,1279,4729
0,8,32,4252,524236,0,0,46,0,1370,4605
0,8,32,14230,524236,0,0,46,0,830,5968
0,8,32,1644,524223,0,0,46,0,1252,6547
0,8,32,3850,524223,0,0,46,0,1322,6422
0,8,32,6744,524223,0,0,46,0,11716,11618
0,8,32,12990,524223,0,0,46,0,1312,6143
0,8,32,11209,524224,0,0,46,0,331,6396
0,8,32,13854,524224,0,0,46,0,331,6396
0,8,32,8876,524224,0,0,46,0,1257,5633
0,8,32,8691,524201,0,1,46,0,1295,6869
0,8,32,2600,524239,0,0,46,0,1366,6275
0,8,32,1410,524230,0,0,46,0,1278,4341
0,8,32,13152,524230,0,0,46,0,272,6568
0,8,32,487,524225,0,0,46,0,11716,11618
0,8,32,9921,524225,0,0,46,0,1232,6161
0,8,32,7083,524226,0,0,46,0,1203,4433
0,8,32,2340,524227,0,0,46,0,1402,4898
0,8,32,12989,524227,0,0,46,0,1448,4910
0,8,32,14571,524228,0,0,46,0,1258,5444
0,8,32,3951,524315,0,0,46,0,1055,7185
0,8,32,2209,524302,0,0,46,0,909,4632
0,8,32,4237,524302,0,0,46,0,917,4609
0,8,32,9619,524302,0,0,46,0,2267,6001
0,8,32,2964,524004,0,0,46,0,678,6572
0,8,32,12351,524004,0,0,46,0,625,6238
0,8,32,2008,524304,0,0,46,0,1080,5528
0,8,32,1139,524322,0,0,46,0,907,5543
0,8,32,2914,524322,0,0,46,0,979,5415
0,8,32,8208,524305,0,0,46,0,849,6505
0,8,32,10438,524305,0,0,46,0,849,6505
0,8,32,13804,524305,0,0,46,0,807,6485
0,8,32,5808,524003,0,0,46,0,547,6917
0,8,32,3387,524317,0,0,46,0,888,6825
0,8,32,5415,524234,0,0,46,0,1124,5850
0,8,32,10010,524234,0,0,46,0,1144,6029
0,8,32,13971,524234,0,0,46,0,1108,6128
0,8,32,14645,524234,0,0,46,0,1106,5913
0,8,32,10947,524314,0,0,46,0,754,7325
0,8,32,1632,524307,0,0,46,0,1014,5238
0,8,32,9063,524307,0,0,46,0,1003,5344
0,8,32,2782,524137,0,0,46,0,751,6684
0,8,32,10065,524137,0,0,46,0,768,6715
0,8,32,4331,524137,0,0,46,0,11716,11618
0,8,32,2794,524344,0,0,46,0,592,6776
0,8,32,4064,524344,0,0,46,0,19,7730
0,8,32,8467,524313,0,0,46,0,815,7381
0,8,32,11298,524366,0,0,46,0,130,7294
0,8,32,9997,524303,0,0,46,0,879,5037
0,8,32,14049,524303,0,0,46,0,944,4936
0,8,32,9617,524300,0,0,46,0,790,4620
0,8,32,13471,524300,0,0,46,0,802,4698
0,8,32,6251,524002,0,0,46,0,596,7438
0,8,32,6703,524002,0,0,46,0,618,7511
0,8,32,6737,524002,0,0,46,0,338,7148
0,8,32,7614,524002,0,0,46,0,622,7457
0,8,32,14060,524002,0,0,46,0,399,6578
0,8,32,13061,524311,0,0,46,0,582,7297
0,8,32,13745,524311,0,0,46,0,533,7361
0,8,32,2812,524318,0,0,46,0,885,7208
0,8,32,13518,524318,0,0,46,0,11716,11618
0,8,32,486,524347,0,0,46,0,535,7351
0,8,36,13158,523171,0,0,6,0,2382,7677
0,8,36,11201,523135,0,0,6,0,2028,7660
0,8,36,13721,523190,0,0,6,0,2266,7615
0,8,36,4573,523167,0,0,6,0,2175,7616
0,8,36,8921,523167,0,0,6,0,2201,7607
0,8,36,3859,523166,0,0,6,0,2185,8027
0,8,36,3685,523165,0,1,6,0,2160,7856
0,8,36,7016,523168,0,0,6,0,2268,7872
0,8,36,150,523169,0,0,6,0,2417,7788
0,8,36,14608,523169,0,0,6,0,2275,7668
0,8,36,7085,523157,0,0,6,0,2188,7917
0,8,36,9887,523157,0,0,6,0,2126,7939
0,8,36,6763,523281,0,0,39,0,1480,6632
0,8,36,9985,523271,0,0,39,0,1679,6109
0,8,36,4045,523271,0,0,39,0,1695,6062
0,8,36,9342,523271,0,0,39,0,1709,6296
0,8,36,13453,523271,0,0,39,0,1658,6199
0,8,36,2295,523115,0,0,39,0,1422,6408
0,8,36,2841,523113,0,0,39,0,1495,6348
0,8,36,9827,523109,0,0,39,0,1644,6497
0,8,36,12909,523291,0,0,39,0,1445,6962
0,8,36,9009,523101,0,0,39,0,1642,6858
0,8,36,12317,523101,0,0,39,0,1581,7207
0,8,36,263,523274,0,0,39,0,1699,7227
0,8,36,5056,523274,0,0,39,0,1685,7014
0,8,36,13800,523274,0,0,39,0,1669,7016
0,8,36,1335,523292,0,0,39,0,1514,6765
0,8,36,1858,523292,0,0,39,0,1494,7095
0,8,36,6888,523292,0,0,39,0,1493,6794
0,8,36,11807,523116,0,0,39,0,1540,6170
0,8,36,429,523116,0,0,39,0,1528,5868
0,8,36,6483,523116,0,0,39,0,1531,6121
0,8,36,1433,523104,0,0,39,0,1571,7254
0,8,36,6239,523110,0,0,39,0,1518,5218
0,8,36,980,523110,0,0,39,0,1500,5230
0,8,27,6435,523112,0,0,39,0,1523,4298
0,8,27,533,523112,0,0,39,0,1511,4478
0,8,27,2103,523112,0,0,39,0,1486,5464
0,8,27,1623,523112,0,0,39,0,1597,4274
0,8,27,14090,523247,0,0,39,0,2077,5657
0,8,27,14066,523247,0,0,39,0,2169,5539
0,8,27,1130,523246,0,0,39,0,1917,5112
0,8,27,10097,523227,0,0,39,0,1758,4712
0,8,27,2335,523227,0,0,39,0,1732,4516
0,8,27,3326,523227,0,0,39,0,1756,4770
0,8,27,12029,523227,0,0,39,0,1789,4843
4,4,15,3972,506169,0,0,14,1,9862,7135
0,8,27,13936,523241,0,0,39,0,1980,4891
0,8,27,14609,523304,0,0,39,0,1742,5182
0,8,27,1461,523304,0,0,39,0,2197,5493
0,8,27,3723,523304,0,0,39,0,2195,5194
0,8,27,8984,523304,0,0,39,0,2231,5501
0,8,27,10107,523223,0,0,39,0,1595,4523
0,8,27,4000,523223,0,0,39,0,1691,4982
0,8,27,8897,523223,0,0,39,0,1619,4714
0,8,27,1587,523265,0,0,39,0,2285,6176
0,8,27,4697,523265,0,0,39,0,2265,6236
0,8,27,10654,523265,0,0,39,0,1739,5185
0,8,27,13413,523265,0,0,39,0,1743,5181
0,8,27,6935,523228,0,0,39,0,1830,4587
0,8,27,9009,523228,0,0,39,0,1811,4474
0,8,27,13653,523228,0,0,39,0,1799,4592
0,8,27,4253,523111,0,0,39,0,1722,5653
0,8,27,14042,523111,0,0,39,0,1660,5671
4,4,15,5583,506344,0,0,30,1,9264,7785
0,8,27,1723,523108,0,0,39,0,1492,4652
0,8,27,2222,523108,0,0,39,0,1550,4795
0,8,27,4788,523108,0,0,39,0,1475,5011
0,8,27,13616,523108,0,0,39,0,1552,4963
0,8,36,6917,523270,0,0,39,0,1805,5729
0,8,27,214,523245,0,0,39,0,1973,5473
0,8,27,12446,523245,0,0,39,0,1903,5768
0,8,27,13669,523253,0,0,39,0,1844,5749
0,8,27,14659,523245,0,0,39,0,1982,5467
0,8,27,1610,523230,0,0,39,0,1614,4842
0,8,27,5678,523230,0,0,39,0,1744,5180
4,4,29,1475,508277,0,0,58,1,6502,4436
4,4,29,8675,508277,0,0,58,1,6502,4436
4,4,29,11318,508277,0,0,58,1,6700,4442
4,4,29,4750,508284,0,0,58,1,6093,3427
4,4,29,4152,508105,0,0,58,1,7274,3704
4,4,29,5008,508105,0,0,58,1,7752,3555
4,4,29,5431,508113,0,0,58,1,5959,4310
4,4,29,5065,508113,0,0,58,1,5909,4147
4,4,29,9649,508285,0,0,58,1,6385,3782
4,4,29,453,508285,0,0,58,1,6494,3591
4,4,29,3354,508112,0,0,58,1,6237,3753
4,4,29,13096,508112,0,0,58,1,6063,3958
4,4,29,3671,508115,0,0,58,1,7510,3496
4,4,29,11758,508115,0,0,58,1,7084,3696
4,4,29,13765,508115,0,0,58,1,7296,3393
4,4,29,5943,508255,0,0,32,1,4909,3982
4,4,29,11545,508255,0,0,32,1,4905,3981
4,4,29,13104,508255,0,0,32,1,4907,3980
4,4,29,4702,508255,0,0,32,1,4905,3979
4,4,29,7070,508250,0,0,32,1,4598,3348
4,4,29,12644,508250,0,0,32,1,4710,3302
4,4,29,13495,508114,0,0,32,1,5585,4051
4,4,29,10481,508114,0,0,32,1,5579,3873
4,4,29,4395,508114,0,0,32,1,5752,3799
4,4,29,4969,508252,0,0,58,1,5981,3757
4,4,29,9412,508252,0,0,58,1,6005,3714
4,4,29,12751,508252,0,0,58,1,5888,3356
4,4,29,12480,508252,0,0,32,1,5837,3577
4,4,29,2551,508248,0,0,32,1,4167,1984
4,4,29,6743,508248,0,0,32,1,4309,2931
4,4,29,12073,508248,0,0,32,1,3836,3709
4,4,29,8661,508248,0,0,32,1,4319,2024
4,4,29,10631,508248,0,0,32,1,4014,3561
4,4,29,12045,508248,0,0,32,1,4162,3588
4,4,29,8474,508258,0,0,32,1,4205,1921
4,4,29,14614,508258,0,0,32,1,3688,3472
4,4,29,6143,508258,0,0,32,1,3756,3357
4,4,29,8387,508257,0,0,32,1,4354,4275
4,4,29,7989,508377,0,0,32,1,4596,4408
4,4,29,11185,508377,0,0,32,1,3959,4895
4,4,29,350,508377,0,0,32,1,11716,11618
4,4,29,9288,508202,0,0,32,1,5158,4441
4,4,29,846,508243,0,0,32,1,3766,3997
4,4,29,2795,508245,0,0,32,1,4736,3687
4,4,29,10660,508245,0,0,32,1,4813,3188
4,4,29,13784,508245,0,0,32,1,4780,3536
4,4,29,4215,508244,0,0,32,1,5482,5680
4,4,29,1462,508244,0,0,32,1,5417,4332
4,4,29,6403,508244,0,0,32,1,11716,11618
4,4,29,12695,508244,0,0,32,1,5427,4400
4,4,29,6477,508244,0,0,32,1,5138,3810
4,4,29,13578,508373,0,0,32,1,4647,3636
4,4,29,10990,508253,0,0,58,1,5336,3665
4,4,29,13620,508253,0,0,58,1,5288,3572
4,4,29,368,508254,0,0,32,1,6112,4454
4,4,29,14509,508254,0,0,32,1,5513,4316
4,4,29,592,508254,0,0,32,1,5383,4328
4,4,29,2144,508254,0,0,32,1,5545,4329
4,4,29,9310,508254,0,0,32,1,5746,4358
4,4,29,9596,508266,0,0,32,1,3971,4241
4,4,29,10872,508266,0,0,32,1,3876,4222
4,4,29,2820,508002,0,0,32,1,11716,11618
4,4,29,6079,508002,0,0,32,1,11716,11618
4,4,29,10608,508256,0,0,32,1,4642,3948
4,4,33,890,503307,0,0,33,1,10422,2420
4,4,33,2088,503307,0,0,33,1,10438,2282
4,4,33,3558,503307,0,0,33,1,10297,2403
4,4,33,9138,503307,0,0,33,1,10484,2237
4,4,33,1340,503307,0,0,33,1,10434,2447
4,4,33,8177,503307,0,0,33,1,10461,2618
4,4,33,1881,503165,0,0,33,1,10298,2197
4,4,33,2780,503165,0,0,33,1,10225,2215
4,4,33,9470,503165,0,0,33,1,10223,2527
4,4,33,5751,503175,0,0,33,1,10229,1784
4,4,33,14440,503175,0,0,33,1,10280,1993
4,4,33,8559,503175,0,0,33,1,10213,1840
4,4,33,12457,503164,0,0,33,1,10097,1978
4,4,33,4587,503308,0,0,33,1,10705,2641
4,4,33,14001,503218,0,0,33,1,10802,2187
4,4,33,8511,503230,0,0,33,1,9451,5121
4,4,33,11328,503213,0,0,33,1,10572,1918
4,4,33,14343,503225,0,0,33,1,10652,2591
4,4,33,12099,503212,0,0,33,1,10816,1836
4,4,33,7971,503212,0,0,33,1,10840,1926
4,4,33,10606,503219,0,0,37,1,10850,2407
4,4,33,11998,503219,0,0,33,1,10883,2408
4,4,33,13924,503219,0,0,33,1,10850,2177
4,4,33,3034,503311,0,0,33,1,10756,2388
4,4,33,4861,503223,0,0,33,1,10645,1967
4,4,33,7454,503223,0,0,33,1,10751,1899
4,4,33,1597,503187,0,0,17,1,9743,1335
4,4,33,8454,503187,0,0,17,1,9642,1455
4,4,33,12619,503187,0,0,17,1,9681,1281
4,4,33,13015,503187,0,0,17,1,9496,1352
4,4,33,1707,503187,0,0,17,1,9582,1308
4,4,33,3644,503187,0,0,17,1,9428,1337
4,4,33,1255,503101,0,0,17,1,8842,2506
4,4,33,11332,503101,0,0,17,1,9077,2298
4,4,33,11838,503123,0,0,17,1,9196,2460
4,4,33,403,503123,0,0,17,1,9323,2601
4,4,33,5586,503112,0,1,17,1,9539,2130
4,4,33,6876,503112,0,0,17,1,9477,2073
4,4,33,12849,503112,0,0,17,1,9593,2094
4,4,33,13395,503112,0,0,17,1,9518,2302
4,4,33,6627,503124,0,0,17,1,9400,1735
4,4,33,10499,503124,0,0,17,1,9116,1759
4,4,33,3375,503309,0,0,17,1,9827,885
4,4,33,7283,503309,0,0,17,1,10080,939
4,4,33,5314,503309,0,0,17,1,9870,836
4,4,33,12110,503108,0,0,17,1,8776,1760
4,4,33,12738,503108,0,0,17,1,8765,1677
4,4,33,6671,503310,0,0,17,1,9455,1108
4,4,33,3478,503144,0,0,17,1,9677,2449
4,4,33,5553,503145,0,0,17,1,9875,1971
4,4,33,5003,503122,0,0,17,1,8805,1582
4,4,33,11654,503122,0,0,17,1,8869,1500
4,4,33,5752,503120,0,0,17,1,9567,1923
4,4,33,4555,503235,0,0,33,1,10625,1279
4,4,33,11956,503235,0,0,33,1,10521,1436
4,4,33,4559,503185,0,0,33,1,10346,1097
4,4,33,7555,503230,0,0,33,1,10309,1772
4,4,33,14496,503230,0,0,33,1,9990,1827
4,4,33,7603,503202,0,0,33,1,10408,1630
4,4,33,752,503246,0,0,33,1,10664,1646
4,4,33,3685,503246,0,0,33,1,10656,1603
4,4,33,8976,503246,0,0,33,1,10822,1655
4,4,33,10744,503246,0,0,33,1,10635,1573
4,4,33,10744,503207,0,0,33,1,10134,1080
4,4,33,4555,503207,0,0,33,1,10181,1098
4,4,33,4555,503309,0,0,17,1,9838,746
4,4,33,8990,503301,0,0,17,1,9912,1286
4,4,33,4647,503206,0,0,33,1,10132,1371
4,4,33,80,503245,0,0,33,1,10522,1559
4,4,33,3265,503245,0,0,33,1,10543,1505
4,4,33,3506,503245,0,0,33,1,10611,1497
4,4,33,12591,503245,0,0,33,1,10639,1414
4,4,33,8423,503003,0,0,33,1,11716,11618
4,4,33,11137,503188,0,0,33,1,10247,1252
4,4,33,466,503188,0,0,33,1,10176,1256
4,4,33,11365,503188,0,0,33,1,10191,1272
4,4,33,4361,503186,0,0,33,1,10467,1652
4,4,33,4984,503201,0,0,33,1,10086,1374
4,4,35,9169,505497,0,0,11,1,8694,4607
4,4,35,3021,505122,0,0,18,1,9446,5124
4,4,35,5644,505122,0,0,18,1,9266,5132
4,4,35,5743,505498,0,0,18,1,9109,4957
4,4,35,3927,505498,0,0,18,1,9061,4654
4,4,35,9877,505498,0,0,18,1,9058,4887
4,4,35,10408,505498,0,0,11,1,8948,4874
4,4,35,3740,505153,0,0,38,1,11716,11618
4,4,35,7729,505153,0,0,38,1,11716,11618
4,4,35,12795,505153,0,0,38,1,11716,11618
4,4,35,1777,505102,0,0,11,1,9241,5353
4,4,35,391,505102,0,0,11,1,8895,5365
4,4,35,13705,505102,0,0,11,1,9122,5362
4,4,35,6612,505129,0,0,18,1,9558,5036
4,4,35,11533,505162,0,0,38,1,10020,4782
4,4,35,72,505162,0,0,38,1,9953,5052
4,4,35,8994,505162,0,0,38,1,9974,5032
4,4,35,11177,505470,0,0,18,1,9494,4673
4,4,35,5338,505470,0,0,18,1,9526,4704
4,4,35,8190,505470,0,0,18,1,9413,4744
4,4,35,4772,505152,0,0,38,1,9802,5152
4,4,35,12086,505152,0,0,38,1,9812,5072
4,4,35,9832,505152,0,0,38,1,9835,5035
4,4,35,4390,505152,0,0,38,1,9906,4777
4,4,35,10602,505152,0,0,38,1,9951,4824
4,4,35,241,505472,0,0,18,1,9060,4496
4,4,35,392,505474,0,0,18,1,9407,4495
4,4,35,11562,505474,0,0,18,1,9272,4393
4,4,35,5782,505101,0,0,11,1,9143,5176
4,4,35,1152,505101,0,0,11,1,8783,5126
4,4,35,2823,505101,0,0,11,1,8872,5128
4,4,35,5701,505101,0,0,18,1,9040,4975
4,4,35,3020,505101,0,0,18,1,9095,5043
4,4,35,5986,505480,0,0,18,1,8984,4787
4,4,35,13729,505475,0,0,18,1,9659,5379
4,4,35,12940,505475,0,0,18,1,9716,5198
4,4,35,3879,505502,0,0,18,1,9723,4761
4,4,35,6466,505502,0,0,18,1,9751,5122
4,4,35,2795,505476,0,0,11,1,8657,4914
4,4,35,10763,505514,0,0,38,1,10622,4662
4,4,35,4198,505514,0,0,38,1,10702,4888
4,4,35,8473,505514,0,0,38,1,10603,4604
4,4,35,8653,505514,0,0,38,1,10682,4833
4,4,35,11121,505187,0,0,38,1,10380,4763
4,4,35,6141,505187,0,0,38,1,10468,4509
4,4,35,11366,505187,0,0,38,1,10415,4998
4,4,35,12276,505525,0,0,38,1,10049,4476
4,4,35,7631,505209,0,0,38,1,10604,5083
4,4,35,8690,505209,0,0,38,1,10494,5405
4,4,35,3381,505188,0,0,38,1,11716,11618
4,4,35,13612,505503,0,0,14,1,10255,6620
4,4,35,3003,505503,0,0,14,1,10250,6540
4,4,35,2792,505503,0,0,14,1,10460,6328
4,4,35,11654,505503,0,0,14,1,10257,6702
4,4,35,13664,505503,0,0,14,1,10179,5912
4,4,35,12421,505503,0,0,14,1,9844,7450
4,4,35,5153,505503,0,0,14,1,10201,7159
4,4,35,13625,505503,0,0,14,1,10127,6948
4,4,35,1959,505503,0,0,14,1,10590,6394
4,4,35,7606,505503,0,0,14,1,10052,6936
4,4,35,12089,505503,0,0,14,1,10227,6522
4,4,35,3439,505504,0,0,14,1,10402,7240
4,4,35,7279,505504,0,0,14,1,10344,7141
4,4,35,9767,505504,0,0,14,1,10712,6325
4,4,35,6938,505504,0,0,14,1,10525,6788
4,4,35,710,505184,0,0,38,1,10384,6219
4,4,35,9523,505184,0,0,38,1,9970,5650
4,4,35,10346,505184,0,0,38,1,10061,6163
4,4,35,3021,505184,0,0,38,1,10202,5785
4,4,35,14090,505184,0,0,38,1,10324,6239
4,4,35,6143,505184,0,0,38,1,10340,5829
4,4,35,8887,505184,0,0,38,1,10295,6131
4,4,35,1904,505416,0,0,16,1,10412,4350
4,4,35,5976,505416,0,0,16,1,10391,4292
4,4,35,638,505174,0,0,38,1,10306,4800
4,4,35,9346,505174,0,0,38,1,10212,4631
4,4,35,10240,505174,0,0,38,1,10133,4733
4,4,35,14131,505174,0,0,38,1,10055,5136
4,4,35,4506,505185,0,0,38,1,9985,4583
4,4,35,11134,505185,0,0,38,1,10111,4497
4,4,35,8605,505416,0,0,16,1,10574,4464
4,4,35,8120,505416,0,0,16,1,9503,392
4,3,39,12517,502273,0,0,44,1,7700,1563
4,3,39,3196,502296,0,0,44,1,7443,1905
4,3,39,12641,502296,0,0,44,1,7352,1915
4,3,39,243,502270,0,0,44,1,7820,1467
4,3,39,7102,502270,0,0,28,1,8068,1594
4,3,39,8066,502270,0,0,44,1,7953,1401
4,3,39,11357,502270,0,0,44,1,8014,1561
4,3,39,9377,502270,0,0,44,1,7915,1289
4,3,39,6139,502345,0,0,44,1,7392,1232
4,3,39,2365,502313,0,0,28,1,7629,2192
4,3,39,5799,502313,0,0,44,1,7394,2365
4,3,39,7321,502313,0,0,28,1,7738,1787
4,3,39,4017,502313,0,0,28,1,7577,2323
4,3,39,7726,502295,0,0,44,1,6831,1634
4,3,39,12904,502295,0,0,44,1,6776,1564
4,3,39,1590,502290,0,0,44,1,8165,1102
4,3,39,6846,502329,0,0,44,1,6868,1834
4,3,39,6420,502291,0,0,44,1,7185,1305
4,3,39,5222,502271,0,0,28,1,8715,1483
4,3,39,7653,502271,0,0,28,1,8470,1407
4,3,39,7944,502293,0,0,44,1,7748,1392
4,3,39,8218,502293,0,0,44,1,7492,1534
4,3,39,9875,502314,0,0,44,1,7598,1758
4,3,39,4817,502221,0,0,44,1,7169,661
4,3,39,6156,502221,0,0,44,1,7301,708
4,3,39,4274,502221,0,0,44,1,7095,628
4,3,39,6025,502321,0,0,44,1,7182,1012
4,3,39,11195,502321,0,0,44,1,7101,954
4,3,39,9652,502210,0,0,44,1,6904,988
4,3,39,11768,502210,0,0,44,1,7000,922
4,3,39,1982,502286,0,0,44,1,8719,966
4,3,39,5738,502286,0,0,44,1,9198,828
4,3,39,11653,502286,0,0,44,1,8336,1167
4,3,39,13244,502286,0,0,44,1,8338,902
4,3,39,802,502286,0,0,44,1,8594,737
4,3,39,5860,502286,0,0,44,1,8491,792
4,3,39,1879,502256,0,0,44,1,8120,929
4,3,39,934,502318,0,1,44,1,7297,817
4,3,39,607,502287,0,0,44,1,9073,1049
4,3,39,12617,502287,0,0,44,1,9185,962
4,3,39,7462,502246,0,0,44,1,7489,899
4,4,45,2628,508204,0,0,48,1,4344,6469
4,4,45,10214,508204,0,0,48,1,4290,6451
4,4,45,7287,508204,0,0,48,1,4583,6246
4,4,45,11112,508204,0,0,48,1,4248,6636
4,4,45,379,508204,0,0,48,1,4446,6259
4,4,45,9804,508374,0,0,32,1,5198,5332
4,4,45,155,508374,0,0,32,1,5096,5155
4,4,45,2457,508246,0,0,48,1,4211,6890
4,4,45,4275,508218,0,0,48,1,4405,5835
4,4,45,9682,508218,0,0,48,1,4332,5857
4,4,45,4606,508278,0,0,32,1,4337,4633
4,4,45,13999,508278,0,0,32,1,4441,4798
4,4,45,9062,508278,0,0,32,1,4233,4967
4,4,45,103,508208,0,0,32,1,3837,5165
4,4,45,445,508208,0,0,32,1,4548,5578
4,4,45,538,508208,0,0,32,1,4444,5049
4,4,45,2093,508208,0,0,32,1,4295,5133
4,4,45,8092,508208,0,0,32,1,4228,5229
4,4,45,9035,508208,0,0,32,1,4576,5337
4,4,45,11860,508208,0,0,32,1,4534,5318
4,4,45,14069,508208,0,0,32,1,4499,5288
4,4,45,11654,508208,0,0,32,1,4556,5361
4,4,45,11947,508247,0,0,32,1,5071,4995
4,4,45,5099,508247,0,0,32,1,5057,4794
4,4,45,6943,508217,0,0,32,1,4790,5108
4,4,45,1599,508355,0,0,32,1,4256,5321
4,4,45,6509,508355,0,0,32,1,4308,5546
4,4,45,5692,508224,0,0,48,1,5861,5599
4,4,45,11238,508224,0,0,48,1,5843,5306
4,4,45,14124,508224,0,0,48,1,6092,5644
4,4,45,6257,508224,0,0,48,1,6034,5562
4,4,45,5827,508238,0,0,48,1,4768,6912
4,4,45,11267,508238,0,0,48,1,4820,6820
4,4,45,3442,508214,0,0,48,1,5697,5741
4,4,45,8985,508214,0,0,48,1,5410,6086
4,4,45,13657,508214,0,0,48,1,5326,5854
4,4,45,6341,508206,0,0,48,1,5008,6718
4,4,45,2226,508206,0,0,48,1,4839,6604
4,4,45,8285,508206,0,0,48,1,5165,6980
4,4,45,4935,508233,0,0,48,1,5349,6291
4,4,45,13260,508234,0,0,48,1,5270,6697
4,4,45,14143,508234,0,0,48,1,5341,6387
4,4,45,1029,508211,0,0,32,1,5424,5016
4,4,45,1586,508211,0,0,32,1,5702,5188
4,4,45,6763,508211,0,0,32,1,5557,5203
4,4,45,4805,508211,0,0,32,1,5481,4981
4,4,45,8518,508221,0,0,48,1,6315,5983
4,4,45,2398,508221,0,0,48,1,6232,6059
4,4,45,9941,508279,0,0,48,1,6183,5225
4,4,45,9974,508279,0,0,48,1,6296,5335
4,4,45,9187,508212,0,0,48,1,5811,5897
4,4,45,11479,508376,0,0,48,1,5467,5374
4,4,45,11304,508376,0,0,48,1,5763,5324
4,4,45,5355,508210,0,0,32,1,5688,4876
4,4,45,10530,508279,0,0,48,1,6359,5041
4,4,52,3913,509321,0,0,43,1,11716,11618
4,4,52,14532,509202,0,0,26,1,11716,11618
4,4,52,7638,509358,0,0,43,1,11245,6142
4,4,52,2068,509358,0,0,43,1,4764,2535
4,4,52,6482,509324,0,0,31,1,11716,11618
4,4,52,12735,509324,0,0,31,1,11716,11618
4,4,52,10236,509408,0,0,26,1,11716,11618
4,4,52,12936,509207,0,0,43,1,11716,11618
4,4,52,13093,509207,0,0,43,1,11716,11618
4,4,52,8891,509327,0,0,43,1,11716,11618
4,4,52,12793,509320,0,0,31,1,11716,11618
4,4,52,13490,509320,0,0,31,1,11716,11618
4,4,52,14162,509320,0,0,31,1,11716,11618
